#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na?
#Text=END_OF_DOCUMENT
66-1	1350-1365	END_OF_DOCUMENT	GSuccess[11]	spenden\_set1\_11[11]	latin2[11]	2em9nj6n4c2pjudl6n6hfpjc30-spenden\_set1\_11[11]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
67-1	1367-1370	Na?	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	68-1[77_0]	

#Text=Clara hat Blut gespendet
68-1	1372-1377	Clara	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[77]	Decl[77]	*[168]	spenden[168]	transitive[168]	*[168]	*[168]	item0[168]	41[257]	female[257]	2prsavjsjqbmc8hrbo9bovkues[257]	speaker: YOU[346]	*->58-1|*->42-1	clause[58]|PropNm[42]	acknowledgement	*	69-1[0_77]	
68-2	1378-1381	hat	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[77]	Decl[77]	*[168]	spenden[168]	transitive[168]	*[168]	*[168]	item0[168]	41[257]	female[257]	2prsavjsjqbmc8hrbo9bovkues[257]	speaker: YOU[346]	*->58-1	clause[58]	_	_	_	
68-3	1382-1386	Blut	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[77]	Decl[77]	*[168]	spenden[168]	transitive[168]	*[168]	*[168]	item0[168]	41[257]	female[257]	2prsavjsjqbmc8hrbo9bovkues[257]	speaker: YOU[346]	*->58-1|*->70-1	clause[58]|IndefNP[70]	_	_	_	
68-4	1387-1396	gespendet	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[77]	Decl[77]	*[168]	spenden[168]	transitive[168]	*[168]	*[168]	item0[168]	41[257]	female[257]	2prsavjsjqbmc8hrbo9bovkues[257]	speaker: YOU[346]	*->58-1	clause[58]	_	_	_	

#Text=Krass!
69-1	1398-1404	Krass!	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	parallel|acknowledgement	*|*	70-3[78_0]|70-1	

#Text=Ja <BR> ich find das auch toll.
70-1	1406-1408	Ja	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false	NA	*[169]	*[169]	*[169]	*[169]	*[169]	input1[169]	41[258]	female[258]	2prsavjsjqbmc8hrbo9bovkues[258]	speaker: YOU[347]	_	_	_	_	_	
70-2	1409-1413	<BR>	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	_	_	*[169]	*[169]	*[169]	*[169]	*[169]	input1[169]	41[258]	female[258]	2prsavjsjqbmc8hrbo9bovkues[258]	speaker: YOU[347]	_	_	_	_	_	
70-3	1414-1417	ich	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	1	*	*	*	singular	false[78]	Decl[78]	*[169]	*[169]	*[169]	*[169]	*[169]	input1[169]	41[258]	female[258]	2prsavjsjqbmc8hrbo9bovkues[258]	speaker: YOU[347]	*->73-1	PerPron[73]	result	*	71-1[79_78]	
70-4	1418-1422	find	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[78]	Decl[78]	*[169]	*[169]	*[169]	*[169]	*[169]	input1[169]	41[258]	female[258]	2prsavjsjqbmc8hrbo9bovkues[258]	speaker: YOU[347]	_	_	_	_	_	
70-5	1423-1426	das	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[78]	Decl[78]	*[169]	*[169]	*[169]	*[169]	*[169]	input1[169]	41[258]	female[258]	2prsavjsjqbmc8hrbo9bovkues[258]	speaker: YOU[347]	*->58-2	D-Pron[58]	_	_	_	
70-6	1427-1431	auch	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[78]	Decl[78]	*[169]	*[169]	*[169]	*[169]	*[169]	input1[169]	41[258]	female[258]	2prsavjsjqbmc8hrbo9bovkues[258]	speaker: YOU[347]	_	_	_	_	_	
70-7	1432-1437	toll.	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[78]	Decl[78]	*[169]	*[169]	*[169]	*[169]	*[169]	input1[169]	41[258]	female[258]	2prsavjsjqbmc8hrbo9bovkues[258]	speaker: YOU[347]	_	_	_	_	_	

#Text=Nächstes Mal gehe ich mit.
71-1	1439-1447	Nächstes	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[79]	Decl[79]	*[170]	*[170]	*[170]	*[170]	*[170]	input2[170]	41[259]	female[259]	2prsavjsjqbmc8hrbo9bovkues[259]	speaker: YOU[348]	*->63-1	DefNP[63]	_	_	_	
71-2	1448-1451	Mal	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[79]	Decl[79]	*[170]	*[170]	*[170]	*[170]	*[170]	input2[170]	41[259]	female[259]	2prsavjsjqbmc8hrbo9bovkues[259]	speaker: YOU[348]	*->63-1	DefNP[63]	_	_	_	
71-3	1452-1456	gehe	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[79]	Decl[79]	*[170]	*[170]	*[170]	*[170]	*[170]	input2[170]	41[259]	female[259]	2prsavjsjqbmc8hrbo9bovkues[259]	speaker: YOU[348]	_	_	_	_	_	
71-4	1457-1460	ich	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	1	*	*	*	singular	false[79]	Decl[79]	*[170]	*[170]	*[170]	*[170]	*[170]	input2[170]	41[259]	female[259]	2prsavjsjqbmc8hrbo9bovkues[259]	speaker: YOU[348]	*->73-2	PerPron[73]	_	_	_	
71-5	1461-1465	mit.	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	false[79]	Decl[79]	*[170]	*[170]	*[170]	*[170]	*[170]	input2[170]	41[259]	female[259]	2prsavjsjqbmc8hrbo9bovkues[259]	speaker: YOU[348]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
72-1	1467-1482	END_OF_DOCUMENT	GSuccess[12]	spenden\_set1\_11[12]	latin2[12]	2prsavjsjqbmc8hrbo9bovkues-spenden\_set1\_11[12]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
73-1	1484-1487	Na?	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	74-1[80_0]	

#Text=Clara hat Blut gespendet
74-1	1489-1494	Clara	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[80]	Decl[80]	*[171]	spenden[171]	transitive[171]	*[171]	*[171]	item0[171]	46[260]	male[260]	3jjtes457iqluuhfmeiub8g6qd[260]	speaker: YOU[349]	*->87-1	PropNm[87]	parallel|acknowledgement	*|*	77-1[83_80]|75-1[0_80]	
74-2	1495-1498	hat	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[80]	Decl[80]	*[171]	spenden[171]	transitive[171]	*[171]	*[171]	item0[171]	46[260]	male[260]	3jjtes457iqluuhfmeiub8g6qd[260]	speaker: YOU[349]	*->49-1	clause[49]	_	_	_	
74-3	1499-1503	Blut	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[80]	Decl[80]	*[171]	spenden[171]	transitive[171]	*[171]	*[171]	item0[171]	46[260]	male[260]	3jjtes457iqluuhfmeiub8g6qd[260]	speaker: YOU[349]	*->49-1|*->56-1	clause[49]|IndefNP[56]	_	_	_	
74-4	1504-1513	gespendet	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[80]	Decl[80]	*[171]	spenden[171]	transitive[171]	*[171]	*[171]	item0[171]	46[260]	male[260]	3jjtes457iqluuhfmeiub8g6qd[260]	speaker: YOU[349]	*->49-1	clause[49]	_	_	_	

#Text=Krass!
75-1	1515-1521	Krass!	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	elaboration|contrast	*|*	76-1[81_0]|76-3[82_0]	

#Text=Findest du? Naja ich finds normal.
76-1	1523-1530	Findest	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[81]	Int[81]	*[172]	*[172]	*[172]	*[172]	*[172]	input1[172]	46[261]	male[261]	3jjtes457iqluuhfmeiub8g6qd[261]	speaker: YOU[350]	_	_	_	_	_	
76-2	1531-1534	du?	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	2	*	*	*	singular	false[81]	Int[81]	*[172]	*[172]	*[172]	*[172]	*[172]	input1[172]	46[261]	male[261]	3jjtes457iqluuhfmeiub8g6qd[261]	speaker: YOU[350]	*->117-1	PerPron[117]	_	_	_	
76-3	1535-1539	Naja	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[82]	Decl[82]	*[172]	*[172]	*[172]	*[172]	*[172]	input1[172]	46[261]	male[261]	3jjtes457iqluuhfmeiub8g6qd[261]	speaker: YOU[350]	_	_	explanation	*	77-1[83_82]	
76-4	1540-1543	ich	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	1	*	*	*	singular	false[82]	Decl[82]	*[172]	*[172]	*[172]	*[172]	*[172]	input1[172]	46[261]	male[261]	3jjtes457iqluuhfmeiub8g6qd[261]	speaker: YOU[350]	*->9-1	PerPron[9]	_	_	_	
76-5	1544-1549	finds	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	3	*	*	*	singular	false[82]	Decl[82]	*[172]	*[172]	*[172]	*[172]	*[172]	input1[172]	46[261]	male[261]	3jjtes457iqluuhfmeiub8g6qd[261]	speaker: YOU[350]	*->49-2	zero[49]	_	_	_	
76-6	1550-1557	normal.	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[82]	Decl[82]	*[172]	*[172]	*[172]	*[172]	*[172]	input1[172]	46[261]	male[261]	3jjtes457iqluuhfmeiub8g6qd[261]	speaker: YOU[350]	_	_	_	_	_	

#Text=Hab ich auch schon ein paarmal gemacht.
77-1	1559-1562	Hab	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	3	*	*	*	singular	false[83]	Decl[83]	*[173]	*[173]	*[173]	*[173]	*[173]	input2[173]	46[262]	male[262]	3jjtes457iqluuhfmeiub8g6qd[262]	speaker: YOU[351]	*->49-3	zero[49]	_	_	_	
77-2	1563-1566	ich	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	1	*	*	*	singular	false[83]	Decl[83]	*[173]	*[173]	*[173]	*[173]	*[173]	input2[173]	46[262]	male[262]	3jjtes457iqluuhfmeiub8g6qd[262]	speaker: YOU[351]	*->9-2	PerPron[9]	_	_	_	
77-3	1567-1571	auch	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[83]	Decl[83]	*[173]	*[173]	*[173]	*[173]	*[173]	input2[173]	46[262]	male[262]	3jjtes457iqluuhfmeiub8g6qd[262]	speaker: YOU[351]	_	_	_	_	_	
77-4	1572-1577	schon	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[83]	Decl[83]	*[173]	*[173]	*[173]	*[173]	*[173]	input2[173]	46[262]	male[262]	3jjtes457iqluuhfmeiub8g6qd[262]	speaker: YOU[351]	_	_	_	_	_	
77-5	1578-1581	ein	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[83]	Decl[83]	*[173]	*[173]	*[173]	*[173]	*[173]	input2[173]	46[262]	male[262]	3jjtes457iqluuhfmeiub8g6qd[262]	speaker: YOU[351]	_	_	_	_	_	
77-6	1582-1589	paarmal	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[83]	Decl[83]	*[173]	*[173]	*[173]	*[173]	*[173]	input2[173]	46[262]	male[262]	3jjtes457iqluuhfmeiub8g6qd[262]	speaker: YOU[351]	_	_	_	_	_	
77-7	1590-1598	gemacht.	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	false[83]	Decl[83]	*[173]	*[173]	*[173]	*[173]	*[173]	input2[173]	46[262]	male[262]	3jjtes457iqluuhfmeiub8g6qd[262]	speaker: YOU[351]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
78-1	1600-1615	END_OF_DOCUMENT	GSuccess[13]	spenden\_set1\_11[13]	latin2[13]	3jjtes457iqluuhfmeiub8g6qd-spenden\_set1\_11[13]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
79-1	1617-1620	Na?	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	80-1[84_0]	

#Text=Clara hat Blut gespendet
80-1	1622-1627	Clara	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[84]	Decl[84]	*[174]	spenden[174]	transitive[174]	*[174]	*[174]	item0[174]	27[263]	female[263]	65p8m4ujg4fi983365pclnac28[263]	speaker: YOU[352]	*->41-1|*->83-1	clause[41]|PropNm[83]	elaboration|acknowledgement	*|*	83-1[86_84]|81-1[0_84]	
80-2	1628-1631	hat	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[84]	Decl[84]	*[174]	spenden[174]	transitive[174]	*[174]	*[174]	item0[174]	27[263]	female[263]	65p8m4ujg4fi983365pclnac28[263]	speaker: YOU[352]	*->41-1|*->102-1	clause[41]|PerPron[102]	_	_	_	
80-3	1632-1636	Blut	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[84]	Decl[84]	*[174]	spenden[174]	transitive[174]	*[174]	*[174]	item0[174]	27[263]	female[263]	65p8m4ujg4fi983365pclnac28[263]	speaker: YOU[352]	*->41-1|*->102-1|*->88-1	clause[41]|PerPron[102]|IndefNP[88]	_	_	_	
80-4	1637-1646	gespendet	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[84]	Decl[84]	*[174]	spenden[174]	transitive[174]	*[174]	*[174]	item0[174]	27[263]	female[263]	65p8m4ujg4fi983365pclnac28[263]	speaker: YOU[352]	*->41-1|*->102-1	clause[41]|PerPron[102]	_	_	_	

#Text=Krass!
81-1	1648-1654	Krass!	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	parallel	*	82-1[85_0]	

#Text=Hätte ich auch nicht gedacht
82-1	1656-1661	Hätte	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	3	*	*	*	singular	false[85]	Decl[85]	*[175]	*[175]	*[175]	*[175]	*[175]	input1[175]	27[264]	female[264]	65p8m4ujg4fi983365pclnac28[264]	speaker: YOU[353]	*->41-2	zero[41]	_	_	_	
82-2	1662-1665	ich	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	1	*	*	*	singular	false[85]	Decl[85]	*[175]	*[175]	*[175]	*[175]	*[175]	input1[175]	27[264]	female[264]	65p8m4ujg4fi983365pclnac28[264]	speaker: YOU[353]	*->26-1	PerPron[26]	_	_	_	
82-3	1666-1670	auch	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[85]	Decl[85]	*[175]	*[175]	*[175]	*[175]	*[175]	input1[175]	27[264]	female[264]	65p8m4ujg4fi983365pclnac28[264]	speaker: YOU[353]	_	_	_	_	_	
82-4	1671-1676	nicht	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[85]	Decl[85]	*[175]	*[175]	*[175]	*[175]	*[175]	input1[175]	27[264]	female[264]	65p8m4ujg4fi983365pclnac28[264]	speaker: YOU[353]	_	_	_	_	_	
82-5	1677-1684	gedacht	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[85]	Decl[85]	*[175]	*[175]	*[175]	*[175]	*[175]	input1[175]	27[264]	female[264]	65p8m4ujg4fi983365pclnac28[264]	speaker: YOU[353]	_	_	_	_	_	

#Text=Aber sie hat es toll gemacht
83-1	1686-1690	Aber	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[86]	Decl[86]	*[176]	*[176]	*[176]	*[176]	*[176]	input2[176]	27[265]	female[265]	65p8m4ujg4fi983365pclnac28[265]	speaker: YOU[354]	_	_	_	_	_	
83-2	1691-1694	sie	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	3	*	*	*	singular	false[86]	Decl[86]	*[176]	*[176]	*[176]	*[176]	*[176]	input2[176]	27[265]	female[265]	65p8m4ujg4fi983365pclnac28[265]	speaker: YOU[354]	*->83-2	PerPron[83]	_	_	_	
83-3	1695-1698	hat	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[86]	Decl[86]	*[176]	*[176]	*[176]	*[176]	*[176]	input2[176]	27[265]	female[265]	65p8m4ujg4fi983365pclnac28[265]	speaker: YOU[354]	_	_	_	_	_	
83-4	1699-1701	es	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	3	*	*	*	singular	false[86]	Decl[86]	*[176]	*[176]	*[176]	*[176]	*[176]	input2[176]	27[265]	female[265]	65p8m4ujg4fi983365pclnac28[265]	speaker: YOU[354]	*->102-2	PerPron[102]	_	_	_	
83-5	1702-1706	toll	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[86]	Decl[86]	*[176]	*[176]	*[176]	*[176]	*[176]	input2[176]	27[265]	female[265]	65p8m4ujg4fi983365pclnac28[265]	speaker: YOU[354]	_	_	_	_	_	
83-6	1707-1714	gemacht	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	false[86]	Decl[86]	*[176]	*[176]	*[176]	*[176]	*[176]	input2[176]	27[265]	female[265]	65p8m4ujg4fi983365pclnac28[265]	speaker: YOU[354]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
84-1	1716-1731	END_OF_DOCUMENT	GSuccess[14]	spenden\_set1\_11[14]	latin2[14]	65p8m4ujg4fi983365pclnac28-spenden\_set1\_11[14]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
85-1	1733-1736	Na?	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	86-1[87_0]	

#Text=Clara hat Blut gespendet
86-1	1738-1743	Clara	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[87]	Decl[87]	*[177]	spenden[177]	transitive[177]	*[177]	*[177]	item0[177]	22[266]	female[266]	ad2p95q44evasm6vmbol4cikit[266]	speaker: YOU[355]	*->69-1	PropNm[69]	result|elaboration|acknowledgement	*|*|*	88-1[88_87]|89-1[89_87]|87-1[0_87]	
86-2	1744-1747	hat	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[87]	Decl[87]	*[177]	spenden[177]	transitive[177]	*[177]	*[177]	item0[177]	22[266]	female[266]	ad2p95q44evasm6vmbol4cikit[266]	speaker: YOU[355]	*->124-1	PerPron[124]	_	_	_	
86-3	1748-1752	Blut	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[87]	Decl[87]	*[177]	spenden[177]	transitive[177]	*[177]	*[177]	item0[177]	22[266]	female[266]	ad2p95q44evasm6vmbol4cikit[266]	speaker: YOU[355]	*->124-1|*->67-1	PerPron[124]|IndefNP[67]	_	_	_	
86-4	1753-1762	gespendet	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[87]	Decl[87]	*[177]	spenden[177]	transitive[177]	*[177]	*[177]	item0[177]	22[266]	female[266]	ad2p95q44evasm6vmbol4cikit[266]	speaker: YOU[355]	*->124-1	PerPron[124]	_	_	_	

#Text=Krass!
87-1	1764-1770	Krass!	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=Dafür bekommt Sie viel anerkennung
88-1	1772-1777	Dafür	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[88]	Decl[88]	*[178]	*[178]	*[178]	*[178]	*[178]	input1[178]	22[267]	female[267]	ad2p95q44evasm6vmbol4cikit[267]	speaker: YOU[356]	*->7-1	D-Pron[7]	_	_	_	
88-2	1778-1785	bekommt	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[88]	Decl[88]	*[178]	*[178]	*[178]	*[178]	*[178]	input1[178]	22[267]	female[267]	ad2p95q44evasm6vmbol4cikit[267]	speaker: YOU[356]	_	_	_	_	_	
88-3	1786-1789	Sie	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	3	*	*	*	singular	false[88]	Decl[88]	*[178]	*[178]	*[178]	*[178]	*[178]	input1[178]	22[267]	female[267]	ad2p95q44evasm6vmbol4cikit[267]	speaker: YOU[356]	*->112-1	PerPron[112]	_	_	_	
88-4	1790-1794	viel	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[88]	Decl[88]	*[178]	*[178]	*[178]	*[178]	*[178]	input1[178]	22[267]	female[267]	ad2p95q44evasm6vmbol4cikit[267]	speaker: YOU[356]	*->64-1	IndefNP[64]	_	_	_	
88-5	1795-1806	anerkennung	GSuccess[15]	spenden\_set1\_11[15]	latin2[15]	ad2p95q44evasm6vmbol4cikit-spenden\_set1\_11[15]	_	_	_	_	_	false[88]	Decl[88]	*[178]	*[178]	*[178]	*[178]	*[178]	input1[178]	22[267]	female[267]	ad2p95q44evasm6vmbol4cikit[267]	speaker: YOU[356]	*->64-1	IndefNP[64]	_	_	_	

#Text=Sie macht es 1 Mal im Monat
