#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na?
64-1	1280-1288	Endlich.	GSuccess[11]	putzen\_set1\_1[11]	latin1[11]	2k56uavscuainedj0q9i1sb693-putzen\_set1\_1[11]	_	_	_	_	_	false	NA	*	*	*	*	*	input1	35	female	2k56uavscuainedj0q9i1sb693	speaker: YOU	_	_	elaboration	*	65-1[113_0]	

#Text=Wurde auch wirklich Zeit.
65-1	1290-1295	Wurde	GSuccess[11]	putzen\_set1\_1[11]	latin1[11]	2k56uavscuainedj0q9i1sb693-putzen\_set1\_1[11]	3	*	*	*	singular	false[113]	Decl[113]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	35[288]	female[288]	2k56uavscuainedj0q9i1sb693[288]	speaker: YOU[373]	*->94-2	zero[94]	_	_	_	
65-2	1296-1300	auch	GSuccess[11]	putzen\_set1\_1[11]	latin1[11]	2k56uavscuainedj0q9i1sb693-putzen\_set1\_1[11]	_	_	_	_	_	false[113]	Decl[113]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	35[288]	female[288]	2k56uavscuainedj0q9i1sb693[288]	speaker: YOU[373]	_	_	_	_	_	
65-3	1301-1309	wirklich	GSuccess[11]	putzen\_set1\_1[11]	latin1[11]	2k56uavscuainedj0q9i1sb693-putzen\_set1\_1[11]	_	_	_	_	_	false[113]	Decl[113]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	35[288]	female[288]	2k56uavscuainedj0q9i1sb693[288]	speaker: YOU[373]	_	_	_	_	_	
65-4	1310-1315	Zeit.	GSuccess[11]	putzen\_set1\_1[11]	latin1[11]	2k56uavscuainedj0q9i1sb693-putzen\_set1\_1[11]	_	_	_	_	_	false[113]	Decl[113]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	35[288]	female[288]	2k56uavscuainedj0q9i1sb693[288]	speaker: YOU[373]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
66-1	1317-1332	END_OF_DOCUMENT	GSuccess[11]	putzen\_set1\_1[11]	latin1[11]	2k56uavscuainedj0q9i1sb693-putzen\_set1\_1[11]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
67-1	1334-1337	Na?	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	68-1[114_0]	

#Text=Lena hat die Küche geputzt
68-1	1339-1343	Lena	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	*	*	Subj	*	*	false[114]	Decl[114]	*[204]	putzen[204]	transitive[204]	*[204]	*[204]	item0[204]	46[289]	male[289]	7bq5ecc5fndmatjvd44havavdp[289]	speaker: YOU[374]	*->42-1	PropNm[42]	acknowledgement	*	69-1[0_114]	
68-2	1344-1347	hat	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[114]	Decl[114]	*[204]	putzen[204]	transitive[204]	*[204]	*[204]	item0[204]	46[289]	male[289]	7bq5ecc5fndmatjvd44havavdp[289]	speaker: YOU[374]	_	_	_	_	_	
68-3	1348-1351	die	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	*[52]	*[52]	object[52]	*[52]	*[52]	false[114]	Decl[114]	*[204]	putzen[204]	transitive[204]	*[204]	*[204]	item0[204]	46[289]	male[289]	7bq5ecc5fndmatjvd44havavdp[289]	speaker: YOU[374]	*->25-1	DefNP[25]	_	_	_	
68-4	1352-1357	Küche	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	*[52]	*[52]	object[52]	*[52]	*[52]	false[114]	Decl[114]	*[204]	putzen[204]	transitive[204]	*[204]	*[204]	item0[204]	46[289]	male[289]	7bq5ecc5fndmatjvd44havavdp[289]	speaker: YOU[374]	*->25-1	DefNP[25]	_	_	_	
68-5	1358-1365	geputzt	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[114]	Decl[114]	*[204]	putzen[204]	transitive[204]	*[204]	*[204]	item0[204]	46[289]	male[289]	7bq5ecc5fndmatjvd44havavdp[289]	speaker: YOU[374]	_	_	_	_	_	

#Text=Krass!
69-1	1367-1373	Krass!	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	*	*	70-1[115_0]	

#Text=ach komm tu nicht so
70-1	1375-1378	ach	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[115]	Imp[115]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	46[290]	male[290]	7bq5ecc5fndmatjvd44havavdp[290]	speaker: YOU[375]	_	_	_	_	_	
70-2	1379-1383	komm	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[115]	Imp[115]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	46[290]	male[290]	7bq5ecc5fndmatjvd44havavdp[290]	speaker: YOU[375]	_	_	_	_	_	
70-3	1384-1386	tu	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[116]	Imp[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	46[290]	male[290]	7bq5ecc5fndmatjvd44havavdp[290]	speaker: YOU[375]	_	_	_	_	_	
70-4	1387-1392	nicht	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[116]	Imp[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	46[290]	male[290]	7bq5ecc5fndmatjvd44havavdp[290]	speaker: YOU[375]	_	_	_	_	_	
70-5	1393-1395	so	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[116]	Imp[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	46[290]	male[290]	7bq5ecc5fndmatjvd44havavdp[290]	speaker: YOU[375]	_	_	_	_	_	

#Text=sie ist superfleissig!
71-1	1397-1400	sie	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	3	*	Subj	*	singular	false[117]	Decl[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	46[291]	male[291]	7bq5ecc5fndmatjvd44havavdp[291]	speaker: YOU[376]	*->42-2	PerPron[42]	_	_	_	
71-2	1401-1404	ist	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[117]	Decl[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	46[291]	male[291]	7bq5ecc5fndmatjvd44havavdp[291]	speaker: YOU[376]	_	_	_	_	_	
71-3	1405-1419	superfleissig!	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	false[117]	Decl[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	46[291]	male[291]	7bq5ecc5fndmatjvd44havavdp[291]	speaker: YOU[376]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
72-1	1421-1436	END_OF_DOCUMENT	GSuccess[12]	putzen\_set1\_1[12]	latin1[12]	7bq5ecc5fndmatjvd44havavdp-putzen\_set1\_1[12]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
73-1	1438-1441	Na?	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	74-1[118_0]	

#Text=Lena hat die Küche geputzt
74-1	1443-1447	Lena	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	*	*	Subj	*	*	false[118]	Decl[118]	*[207]	putzen[207]	transitive[207]	*[207]	*[207]	item0[207]	37[292]	female[292]	9bb79dhfhst017575orahklqol[292]	speaker: YOU[377]	*->55-1|*->53-1	clause[55]|PropNm[53]	elaboration|acknowledgement	*|*	76-1[119_118]|75-1[0_118]	
74-2	1448-1451	hat	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[118]	Decl[118]	*[207]	putzen[207]	transitive[207]	*[207]	*[207]	item0[207]	37[292]	female[292]	9bb79dhfhst017575orahklqol[292]	speaker: YOU[377]	*->55-1	clause[55]	_	_	_	
74-3	1452-1455	die	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	*[53]	*[53]	object[53]	*[53]	*[53]	false[118]	Decl[118]	*[207]	putzen[207]	transitive[207]	*[207]	*[207]	item0[207]	37[292]	female[292]	9bb79dhfhst017575orahklqol[292]	speaker: YOU[377]	*->55-1|*->16-1	clause[55]|DefNP[16]	_	_	_	
74-4	1456-1461	Küche	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	*[53]	*[53]	object[53]	*[53]	*[53]	false[118]	Decl[118]	*[207]	putzen[207]	transitive[207]	*[207]	*[207]	item0[207]	37[292]	female[292]	9bb79dhfhst017575orahklqol[292]	speaker: YOU[377]	*->55-1|*->16-1	clause[55]|DefNP[16]	_	_	_	
74-5	1462-1469	geputzt	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[118]	Decl[118]	*[207]	putzen[207]	transitive[207]	*[207]	*[207]	item0[207]	37[292]	female[292]	9bb79dhfhst017575orahklqol[292]	speaker: YOU[377]	*->55-1	clause[55]	_	_	_	

#Text=Krass!
75-1	1471-1477	Krass!	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	parallel	*	76-1[119_0]	

#Text=war genauso geschockt wie du
76-1	1479-1482	war	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	1	*	*	*	singular	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	37[293]	female[293]	9bb79dhfhst017575orahklqol[293]	speaker: YOU[378]	*->71-1	zero[71]	explanation	*	77-1[120_119]	
76-2	1483-1490	genauso	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	37[293]	female[293]	9bb79dhfhst017575orahklqol[293]	speaker: YOU[378]	_	_	_	_	_	
76-3	1491-1500	geschockt	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	37[293]	female[293]	9bb79dhfhst017575orahklqol[293]	speaker: YOU[378]	_	_	_	_	_	
76-4	1501-1504	wie	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	37[293]	female[293]	9bb79dhfhst017575orahklqol[293]	speaker: YOU[378]	_	_	_	_	_	
76-5	1505-1507	du	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	2	*	*	*	singular	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	37[293]	female[293]	9bb79dhfhst017575orahklqol[293]	speaker: YOU[378]	*->102-1	PerPron[102]	_	_	_	

#Text=das wird denke so schnell nicht mehr vorkommen
77-1	1509-1512	das	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	*	*	Subj	*	*	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	37[294]	female[294]	9bb79dhfhst017575orahklqol[294]	speaker: YOU[379]	*->55-2	D-Pron[55]	_	_	_	
77-2	1513-1517	wird	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	37[294]	female[294]	9bb79dhfhst017575orahklqol[294]	speaker: YOU[379]	_	_	_	_	_	
77-3	1518-1523	denke	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	1	*	*	*	singular	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	37[294]	female[294]	9bb79dhfhst017575orahklqol[294]	speaker: YOU[379]	*->71-2	zero[71]	_	_	_	
77-4	1524-1526	so	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	37[294]	female[294]	9bb79dhfhst017575orahklqol[294]	speaker: YOU[379]	_	_	_	_	_	
77-5	1527-1534	schnell	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	37[294]	female[294]	9bb79dhfhst017575orahklqol[294]	speaker: YOU[379]	_	_	_	_	_	
77-6	1535-1540	nicht	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	37[294]	female[294]	9bb79dhfhst017575orahklqol[294]	speaker: YOU[379]	_	_	_	_	_	
77-7	1541-1545	mehr	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	37[294]	female[294]	9bb79dhfhst017575orahklqol[294]	speaker: YOU[379]	_	_	_	_	_	
77-8	1546-1555	vorkommen	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	37[294]	female[294]	9bb79dhfhst017575orahklqol[294]	speaker: YOU[379]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
78-1	1557-1572	END_OF_DOCUMENT	GSuccess[13]	putzen\_set1\_1[13]	latin1[13]	9bb79dhfhst017575orahklqol-putzen\_set1\_1[13]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
79-1	1574-1577	Na?	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	80-1[121_0]	

#Text=Lena hat die Küche geputzt
80-1	1579-1583	Lena	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	*	*	Subj	*	*	false[121]	Decl[121]	*[210]	putzen[210]	transitive[210]	*[210]	*[210]	item0[210]	21[295]	male[295]	afpst3sherp4732c4se5ajftkq[295]	speaker: YOU[380]	*->23-1	PropNm[23]	elaboration|acknowledgement	*|*	82-1[122_121]|81-1[0_121]	
80-2	1584-1587	hat	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[121]	Decl[121]	*[210]	putzen[210]	transitive[210]	*[210]	*[210]	item0[210]	21[295]	male[295]	afpst3sherp4732c4se5ajftkq[295]	speaker: YOU[380]	_	_	_	_	_	
80-3	1588-1591	die	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	*[54]	*[54]	object[54]	*[54]	*[54]	false[121]	Decl[121]	*[210]	putzen[210]	transitive[210]	*[210]	*[210]	item0[210]	21[295]	male[295]	afpst3sherp4732c4se5ajftkq[295]	speaker: YOU[380]	*->36-1	DefNP[36]	_	_	_	
80-4	1592-1597	Küche	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	*[54]	*[54]	object[54]	*[54]	*[54]	false[121]	Decl[121]	*[210]	putzen[210]	transitive[210]	*[210]	*[210]	item0[210]	21[295]	male[295]	afpst3sherp4732c4se5ajftkq[295]	speaker: YOU[380]	*->36-1	DefNP[36]	_	_	_	
80-5	1598-1605	geputzt	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[121]	Decl[121]	*[210]	putzen[210]	transitive[210]	*[210]	*[210]	item0[210]	21[295]	male[295]	afpst3sherp4732c4se5ajftkq[295]	speaker: YOU[380]	_	_	_	_	_	

#Text=Krass!
81-1	1607-1613	Krass!	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	_	_	_	

#Text=Ja einfach so!
82-1	1615-1617	Ja	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[122]	NA[122]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[296]	male[296]	afpst3sherp4732c4se5ajftkq[296]	speaker: YOU[381]	_	_	elaboration	*	83-1[123_122]	
82-2	1618-1625	einfach	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[122]	NA[122]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[296]	male[296]	afpst3sherp4732c4se5ajftkq[296]	speaker: YOU[381]	_	_	_	_	_	
82-3	1626-1629	so!	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[122]	NA[122]	*[211]	*[211]	*[211]	*[211]	*[211]	input1[211]	21[296]	male[296]	afpst3sherp4732c4se5ajftkq[296]	speaker: YOU[381]	_	_	_	_	_	

#Text=Ich musste gar nichts sagen.
83-1	1631-1634	Ich	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	1	*	Subj	*	singular	false[123]	Decl[123]	*[212]	*[212]	*[212]	*[212]	*[212]	input2[212]	21[297]	male[297]	afpst3sherp4732c4se5ajftkq[297]	speaker: YOU[382]	*->40-1	PerPron[40]	_	_	_	
83-2	1635-1641	musste	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[123]	Decl[123]	*[212]	*[212]	*[212]	*[212]	*[212]	input2[212]	21[297]	male[297]	afpst3sherp4732c4se5ajftkq[297]	speaker: YOU[382]	_	_	_	_	_	
83-3	1642-1645	gar	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[123]	Decl[123]	*[212]	*[212]	*[212]	*[212]	*[212]	input2[212]	21[297]	male[297]	afpst3sherp4732c4se5ajftkq[297]	speaker: YOU[382]	_	_	_	_	_	
83-4	1646-1652	nichts	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[123]	Decl[123]	*[212]	*[212]	*[212]	*[212]	*[212]	input2[212]	21[297]	male[297]	afpst3sherp4732c4se5ajftkq[297]	speaker: YOU[382]	_	_	_	_	_	
83-5	1653-1659	sagen.	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	false[123]	Decl[123]	*[212]	*[212]	*[212]	*[212]	*[212]	input2[212]	21[297]	male[297]	afpst3sherp4732c4se5ajftkq[297]	speaker: YOU[382]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
84-1	1661-1676	END_OF_DOCUMENT	GSuccess[14]	putzen\_set1\_1[14]	latin1[14]	afpst3sherp4732c4se5ajftkq-putzen\_set1\_1[14]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
85-1	1678-1681	Na?	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	86-1[124_0]	

#Text=Lena hat die Küche geputzt
86-1	1683-1687	Lena	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	*	*	Subj	*	*	false[124]	Decl[124]	*[213]	putzen[213]	transitive[213]	*[213]	*[213]	item0[213]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[383]	*->66-1	PropNm[66]	parallel|acknowledgement	*|*	89-1[127_124]|87-1[0_124]	
86-2	1688-1691	hat	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[124]	Decl[124]	*[213]	putzen[213]	transitive[213]	*[213]	*[213]	item0[213]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[383]	*->45-1	clause[45]	_	_	_	
86-3	1692-1695	die	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	*[55]	*[55]	object[55]	*[55]	*[55]	false[124]	Decl[124]	*[213]	putzen[213]	transitive[213]	*[213]	*[213]	item0[213]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[383]	*->45-1|*->21-1	clause[45]|DefNP[21]	_	_	_	
86-4	1696-1701	Küche	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	*[55]	*[55]	object[55]	*[55]	*[55]	false[124]	Decl[124]	*[213]	putzen[213]	transitive[213]	*[213]	*[213]	item0[213]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[383]	*->45-1|*->21-1	clause[45]|DefNP[21]	_	_	_	
86-5	1702-1709	geputzt	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[124]	Decl[124]	*[213]	putzen[213]	transitive[213]	*[213]	*[213]	item0[213]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[383]	*->45-1	clause[45]	_	_	_	

#Text=Krass!
87-1	1711-1717	Krass!	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	acknowledgement	*	88-1[125_0]	

#Text=Aber wirklich <BR> das macht sie sonst nie!
88-1	1719-1723	Aber	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[125]	NA[125]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[384]	_	_	explanation	*	88-4[126_125]	
88-2	1724-1732	wirklich	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[125]	NA[125]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[384]	_	_	_	_	_	
88-3	1733-1737	<BR>	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	_	_	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[384]	_	_	_	_	_	
88-4	1738-1741	das	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	*	*	DirObj	*	*	false[126]	Decl[126]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[384]	*->45-2	D-Pron[45]	_	_	_	
88-5	1742-1747	macht	GSuccess[15]	putzen\_set1\_1[15]	latin1[15]	blj8i1h4sc8jti0m6gcav1c9ek-putzen\_set1\_1[15]	_	_	_	_	_	false[126]	Decl[126]	*[214]	*[214]	*[214]	*[214]	*[214]	input1[214]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[384]	_	_	_	_	_	
